episode,steps,reward_0,reward_1,loss_0,loss_1,collisions_0,collisions_1,ou_theta_0,ou_theta_1,ou_mu_0,ou_mu_1,ou_sigma_0,ou_sigma_1,ou_dt_0,ou_dt_1,ou_x0_0,ou_x0_1
130,7,-0.071252304479074,-71.55007269975559,8693.759800502232,16110.566650390625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
131,5,-100.12429807831597,0.12429807831597392,17581.37578125,22021.41748046875,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
132,3,-0.12181390315100356,-166.92118862614666,12012.519205729166,13861.741861979166,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
133,3,-0.11974272703023954,-166.8992944398703,19200.365885416668,13032.494140625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
134,15,-0.14252099184988326,-33.28504557185891,11027.895137532552,20780.9119140625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
135,3,-0.10312194918921473,-167.1643690380924,7497.605794270833,27106.6669921875,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
136,4,-0.09680381465250201,-125.23529482420729,17336.46029663086,24508.51513671875,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
137,9,-55.69356939678695,0.13801384123138744,13380.684678819445,24496.721625434027,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
138,10,-0.12234666297508509,-50.00447938979487,13447.576220703126,26510.1361328125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
139,9,-55.6379946352272,0.08243907967164482,9468.253865559896,16528.950846354168,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
140,3,-0.10218916610469413,-167.262990429341,7511.011962890625,14568.304524739584,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
141,3,-0.0883222586718483,-167.3304312151768,11933.63134765625,19510.143229166668,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
142,7,-0.12768687480954946,-71.47418698839202,15982.393572126117,23309.609026227678,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
143,3,-0.18071011850804866,-167.17732027977655,12459.352376302084,21921.031901041668,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
144,4,-125.1573665087861,0.05659377409140206,8019.775146484375,21173.734619140625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
145,1,-500.19512072759534,0.19512072759536553,24473.375,20586.02734375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
146,2,-250.08691424471678,0.05238132757396553,14800.9033203125,20542.921875,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
147,3,-0.16513949302315448,-166.8495526130745,12067.727213541666,8224.515787760416,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
148,4,-125.1161099150082,0.07511893082126334,18024.477905273438,14119.764282226562,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
149,7,-71.47812759575179,0.04955616718035919,12564.37318638393,20471.735421316964,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
150,11,-45.52284738901209,0.06830193446663592,18035.837357954544,18996.211692116478,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
151,13,-38.562864343646496,0.10132588210803786,16977.95207331731,25863.31873497596,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
152,4,-0.08413920150745519,-125.44825026605992,11679.796997070312,27550.3076171875,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
153,8,-62.568706848017264,0.0687068480172689,12576.86833190918,22299.712280273438,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
154,6,-83.52078062051983,0.18744728718648526,17758.443277994793,18949.231852213543,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
155,14,-0.08543038600596743,-35.733129011789195,13960.293282645089,22083.11202566964,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
156,7,-0.07648825952932922,-71.54640963769288,9624.172258649554,22637.029296875,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
157,14,-0.11906115078999731,-35.75839478910451,14063.881116594586,20506.49640764509,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
158,1,-0.18384298689422265,-500.8359828793217,6609.1103515625,36602.5859375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
159,2,-0.14710820192283974,-250.67948367296836,10684.24853515625,18040.94921875,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
160,4,-0.12545698248297113,-125.20494322164795,16260.81787109375,19896.27490234375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
161,8,-62.653306934212274,-62.55503647005543,16116.659118652344,23736.750732421875,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
162,11,-0.1492015194853387,-45.3983898154387,7872.5409157492895,20420.63525390625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
163,2,-250.0935324282317,0.0935324282316958,7386.306396484375,21710.080078125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
164,13,-0.11616262557659299,-38.52026213929173,10136.135122445914,22140.91696401743,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
165,2,-250.195713883513,0.19571388351302108,12840.158935546875,17350.2275390625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
166,4,-0.18839722134481596,-125.07586227899334,15096.686767578125,18230.233520507812,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
167,12,-0.0753579774137231,-41.8092876731375,15410.800364176432,15553.350179036459,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
168,3,-166.7373341333087,0.0706674666420375,21339.532552083332,24931.028645833332,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
169,10,-0.06602563912329215,-50.106163631473926,11740.261010742188,23012.8814453125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
170,6,-83.45994917223172,0.12661583889838857,13114.596822102865,21874.902099609375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
171,1,-0.06465923732241019,-500.98015579430154,33782.0546875,20871.380859375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
172,10,-0.12552071339128865,-50.1937704282373,8347.990698242187,20645.945678710938,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
173,6,-0.10821747573639161,-83.4623994727437,18487.314676920574,22920.291178385418,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
174,7,-71.52483335556676,0.09626192699532139,10513.519635881696,17669.117815290178,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
175,3,-166.8472826514405,-0.08884525974054457,9398.262329101562,21543.095377604168,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
176,4,-125.11368748439075,0.11368748439075727,19506.749877929688,17179.655517578125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
177,8,-0.10314941929047117,-62.6210272447364,17669.387954711914,19964.163330078125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
178,4,-125.04986041565263,0.0498604156526264,13227.342529296875,19825.0908203125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
179,17,-0.10690198810843973,-29.436176522074604,9899.40374396829,17083.202665441175,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
180,16,-0.08845865146635745,-62.48654383318913,19055.852172851562,30351.07275390625,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
181,4,-0.17761538149963407,-125.21525872257376,8508.30062866211,24796.03662109375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
182,6,-0.16699591985794562,-83.52321507494291,19575.875325520832,20057.174479166668,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
183,1,-500.1125048143709,0.1125048143708841,34932.953125,38999.57421875,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
184,2,-0.20398408954440783,-251.30122119710316,11978.740234375,14414.71337890625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
185,7,-71.58385576868531,0.1552843401138775,11648.59242466518,22337.41287667411,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
186,3,-166.76393092697066,0.0972642603039759,21717.978190104168,24450.833333333332,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
187,4,-0.08401101932267509,-125.82625534792611,17099.165771484375,22414.28857421875,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
188,10,-50.16787213461512,-0.08364257999816437,8300.9044921875,13446.219018554688,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
189,8,-0.09436520420307501,-62.56740805269201,10345.332000732422,19975.828491210938,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
190,1,-500.1694467066849,0.16944670668489062,13311.640625,17157.779296875,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
191,8,-0.08222007366835596,-62.628484048857345,12955.169677734375,26678.85009765625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
192,10,-0.15326232399300735,-50.00553757492234,16103.93056640625,21040.4306640625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
193,1,-0.06322100095534132,-500.95601804379004,1282.570556640625,12257.95703125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
194,5,-100.0607395323759,0.00954299354478865,18111.68154296875,29635.65078125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
195,5,-0.05061459963483741,-100.3477246500833,18869.8314453125,20585.355859375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
196,7,-0.16429285592680518,-71.58975053824506,15669.0085710798,21270.365862165178,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
197,11,-45.55654411950821,0.10199866496275435,14953.919855291193,19576.37255859375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
198,13,-0.05779105864237758,-38.40374740289609,17379.924053485578,19083.478966346152,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
199,6,-83.51073696887535,0.123016096779942,16455.911051432293,25052.795247395832,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
200,10,-0.18016883326220495,-50.15162644662556,12906.216577148438,20561.4365234375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
201,3,-0.15252365314255323,-167.76322629614438,18597.7197265625,18246.918050130207,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
202,7,-71.46822199572857,0.03965056715714086,15278.424743652344,19454.6376953125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
203,4,-125.03138707425738,0.031387074257389604,10995.731033325195,20139.521484375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
204,10,-0.10741880378335882,-50.015806352767314,13165.288757324219,18624.616796875,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
205,13,-38.59775160080489,0.13621313926642797,13143.886981670674,17671.920090895434,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
206,2,-0.11382928257835956,-250.84209180059827,5298.2760009765625,14296.84375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
207,6,-0.11636567182937058,-83.40289611335662,12968.22509765625,23514.0087890625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
208,9,-0.1373706708834329,-55.57882297239476,12836.347819010416,27860.517469618055,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
209,7,-0.06616868945272848,-71.6832443711652,19650.432198660714,22597.56570870536,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
210,4,-0.09530641966288332,-125.36752989182285,20115.291137695312,18814.6630859375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
211,5,-0.0300190346331705,-100.24898274327609,11652.470703125,25393.377734375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
212,7,-0.10948007579774098,-71.54375600853909,16811.53125,21634.762555803572,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
213,20,-25.11521672928278,0.11521672928277966,16876.160778808593,22731.600512695313,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
214,14,-35.817700714908185,-35.80422817621581,15358.437482561383,16508.202671595984,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
215,9,-55.74858750482886,0.17141573006166222,19565.25314670139,15300.944715711805,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
216,11,-45.56249689484892,0.10795144030346195,13388.004771839489,18681.61736505682,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
217,10,-50.05308402478368,0.053084024783680184,15522.207702636719,23654.91142578125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
218,7,-0.07480898756833897,-71.63524609159859,14413.954868861607,17293.52120535714,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
219,5,-0.09564548287651052,-100.42123630107187,12203.81435546875,25708.86875,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
220,5,-0.08022320651295438,-100.7256792198382,16191.70771484375,13443.4974609375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
221,4,-125.15670906070248,0.15670906070247775,10456.042236328125,20842.1611328125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
222,11,-0.12094453345007553,-45.52232620231923,14689.235795454546,15535.927201704546,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
223,10,-0.05370913754152011,-50.08953599608037,16814.870556640624,19647.776025390624,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
224,6,-83.36400556587215,0.030672232538821186,7568.8935953776045,23854.568196614582,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
225,18,-27.885991125786468,0.10821334800869001,14588.908654106988,19166.152357313367,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
226,8,-62.69417823941719,0.19417823941719223,13680.128479003906,23374.65234375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
227,4,-125.15665812375883,-0.5889199438381751,25072.87548828125,20835.82049560547,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
228,7,-71.51404594855164,0.0854745199802053,16682.88302176339,15297.543666294643,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
229,2,-250.16915726143296,0.16915726143296406,5165.989562988281,19026.74609375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
230,14,-35.8062388681369,0.09195315385119016,11837.495762416294,20489.38192313058,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
231,17,-0.08964151613178085,-30.08005308030116,14434.189682904413,18375.818129595587,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
232,4,-0.22711720348203482,-125.45938667726126,17089.879333496094,22489.763671875,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
233,4,-0.17732409353818165,-125.24832944871908,8853.432434082031,27905.23388671875,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
234,2,-250.15742644358804,0.15742644358803387,15626.22509765625,11260.981079101562,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
235,5,-100.158738285952,0.1587382859519973,13483.314404296874,21667.02890625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
236,10,-50.12512886247943,0.12512886247942404,13483.07130126953,17956.47275390625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
237,18,-27.889462346734863,-27.74106094198827,13601.370564778646,21300.98444281684,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
238,5,-0.15867189295165934,-100.29352323406388,12439.58671875,20580.47568359375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
239,9,-55.726975600060214,0.11191537154666831,17727.228081597223,20422.112684461805,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
240,15,-33.433304726518244,0.033468615216064666,13159.136971028645,19467.445084635416,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
241,11,-0.1788866182053588,-45.42651163032683,12308.831198952415,19147.23908025568,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
242,1,-0.11366340511744677,-500.92653123306826,2268.5546875,12275.8896484375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
243,11,-0.06358616599943709,-45.50755963340734,16210.059847745028,22295.15935724432,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
244,3,-166.78503253220646,0.11836586553978723,15144.663736979166,28456.485677083332,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
245,12,-0.12292270288974454,-41.7544349946737,13578.509684244791,17552.637613932293,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
246,3,-0.13545578927831797,-167.3762407135829,5840.7633870442705,21781.212239583332,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
247,2,-0.11446677701522501,-250.90282119139562,14658.666015625,18113.11181640625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
248,9,-0.09485257523054397,-55.6268416485799,10808.53424750434,20968.865668402777,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
249,14,-35.8802720266899,0.1659863124041839,12926.195434570312,16182.98388671875,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
250,9,-55.67960120616766,0.08155263671126789,14360.579888237848,13068.484402126736,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
251,6,-83.44477035638076,0.11143702304742954,12929.256673177084,26224.1572265625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
252,6,-83.44367501581077,0.11034168247744768,13243.243326822916,20479.237630208332,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
253,4,-0.09403160943990867,-125.25634858705733,26451.6103515625,14869.99203491211,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
254,6,-0.07899187682123011,-83.6941365084025,12130.703206380209,16648.54296875,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
255,1,-500.1557610048374,0.1557610048374174,2300.54833984375,12574.38671875,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
256,3,-166.75955890417734,0.09289223751068511,8081.570963541667,12392.669270833334,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
257,8,-62.69538116362423,0.19538116362423422,22814.209716796875,17099.6103515625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
258,4,-0.15679392948100557,-125.12160336298331,20201.359375,25463.939697265625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
259,4,-0.12748456911333553,-125.42108244227424,9942.354583740234,14188.647094726562,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
260,7,-71.49869907984043,0.018901788008953917,13659.084995814732,15483.456752232143,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
261,10,-0.07268882903116468,-50.07385534423078,15730.004345703124,22393.516796875,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
262,7,-0.05511485035918431,-71.58109489110502,13328.20703125,14254.745047433036,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
